Customer_ID,Age,Gender,City_Tier,Income,Avg_Session_Time,Pages_Viewed,Cart_Items,Past_Purchases,Payment_Method,Device,Discount_Used,Days_Since_Last_Visit,Membership_Level,Will_Purchase
20999,41,Other,Tier-1,97935,21.16,14,3,8,UPI,Mobile,Yes,8,Silver,1
21000,22,Female,Tier-1,117741,12.33,10,1,35,Wallet,Mobile,Yes,16,Gold,0
21001,59,Male,Tier-3,62042,21.05,18,6,13,UPI,Desktop,No,4,Silver,1
21002,43,Male,Tier-1,100074,17.56,14,0,3,Wallet,Desktop,No,20,Bronze,0
21003,31,Female,Tier-1,36341,11.41,10,0,23,Card,Tablet,Yes,19,Bronze,0
21004,56,Female,Tier-3,89888,2.64,17,0,21,Wallet,Mobile,Yes,29,Bronze,0
21005,46,Female,Tier-2,30970,23.01,6,2,31,Card,Mobile,Yes,19,Bronze,0
21006,23,Female,Tier-1,31546,7.22,7,3,48,Card,Mobile,Yes,3,Gold,0
21007,24,Other,Tier-2,45860,18.67,19,6,36,COD,Mobile,Yes,0,Silver,1
21008,54,Other,Tier-1,36145,20.75,10,4,5,Wallet,Mobile,Yes,12,Bronze,1
21009,35,Other,Tier-2,107332,15.5,14,1,11,UPI,Desktop,No,16,Silver,0
21010,40,Other,Tier-2,52042,17.11,9,9,26,Card,Desktop,Yes,9,Gold,1
21011,55,Male,Tier-3,50992,3.58,17,2,34,UPI,Desktop,No,25,Bronze,0
21012,18,Male,Tier-1,88510,14.89,13,0,41,Wallet,Tablet,Yes,10,Bronze,0
21013,21,Other,Tier-3,27746,8.82,4,0,28,Wallet,Desktop,No,9,Silver,0
21014,52,Female,Tier-1,86133,15.06,8,0,39,COD,Desktop,Yes,15,Silver,0
21015,40,Male,Tier-2,46284,15.9,19,9,7,Wallet,Mobile,Yes,13,Gold,1
21016,44,Female,Tier-1,102613,3.69,19,2,1,UPI,Desktop,Yes,3,Silver,0
21017,43,Other,Tier-2,29440,12.05,2,0,4,Card,Mobile,No,29,Bronze,0
21018,25,Male,Tier-2,60022,21.48,12,0,44,Card,Desktop,No,7,Bronze,0
21019,33,Male,Tier-3,112155,4.78,16,3,0,UPI,Mobile,Yes,27,Silver,0
21020,58,Male,Tier-3,81759,19.23,13,9,44,Card,Mobile,Yes,26,Bronze,1
21021,20,Male,Tier-2,99282,14.69,1,6,9,UPI,Mobile,No,23,Silver,1
21022,49,Other,Tier-1,76845,16.13,13,1,29,Wallet,Desktop,Yes,16,Bronze,0
21023,22,Male,Tier-2,89405,2.5,15,9,36,UPI,Mobile,No,28,Silver,0
21024,37,Other,Tier-3,21871,21.87,3,4,17,Card,Mobile,No,27,Bronze,1
21025,31,Male,Tier-1,58294,22.76,4,9,30,Wallet,Desktop,Yes,18,Bronze,1
21026,49,Other,Tier-2,71112,16.34,16,9,43,Card,Desktop,Yes,23,Silver,1
21027,43,Other,Tier-1,35403,24.73,18,5,2,Wallet,Tablet,No,21,Bronze,0
21028,23,Female,Tier-1,34312,8.95,11,2,49,UPI,Mobile,No,2,Bronze,0
21029,53,Other,Tier-1,80901,6.8,8,5,6,Card,Desktop,Yes,22,Bronze,0
21030,57,Female,Tier-3,44912,5.38,8,7,34,Card,Mobile,Yes,1,Bronze,0
21031,22,Male,Tier-1,49783,6.16,17,8,19,Wallet,Desktop,No,9,Bronze,0
21032,30,Female,Tier-1,33172,2.79,17,0,39,UPI,Mobile,Yes,28,Gold,0
21033,49,Other,Tier-3,105416,18.18,4,3,5,UPI,Mobile,No,12,Gold,1
21034,33,Female,Tier-2,42353,19.78,7,4,22,UPI,Mobile,Yes,23,Bronze,1
21035,18,Male,Tier-3,52987,2.27,17,5,48,UPI,Mobile,Yes,15,Bronze,0
21036,30,Female,Tier-1,113714,7.38,14,8,23,COD,Mobile,Yes,27,Silver,0
21037,28,Other,Tier-2,44206,7.02,8,1,42,COD,Mobile,Yes,12,Bronze,0
21038,25,Other,Tier-1,113643,16.58,5,7,49,Wallet,Mobile,No,17,Silver,1
21039,42,Male,Tier-2,79493,20.12,17,5,40,UPI,Mobile,Yes,15,Gold,1
21040,57,Male,Tier-2,95154,18.53,8,7,17,Wallet,Desktop,Yes,0,Bronze,1
21041,49,Female,Tier-2,51852,19.53,6,0,4,COD,Mobile,Yes,7,Silver,0
21042,41,Male,Tier-2,45850,18.39,3,3,29,Wallet,Mobile,No,21,Bronze,1
21043,45,Other,Tier-3,80639,19.49,18,1,40,Wallet,Mobile,Yes,0,Silver,0
21044,31,Female,Tier-2,22706,14.92,3,1,25,COD,Mobile,No,25,Bronze,0
21045,20,Female,Tier-2,109188,14.56,9,5,1,Card,Tablet,No,3,Gold,0
21046,53,Female,Tier-1,50517,20.91,13,5,4,COD,Mobile,No,23,Silver,1
21047,44,Female,Tier-3,46501,16.08,15,2,20,Wallet,Mobile,Yes,16,Silver,0
21048,37,Male,Tier-1,102771,5.36,11,4,46,UPI,Tablet,No,3,Gold,0
21049,32,Female,Tier-2,99651,21.92,2,5,21,Wallet,Mobile,Yes,1,Gold,1
21050,44,Female,Tier-1,107184,13.08,16,7,45,Wallet,Mobile,No,15,Gold,1
21051,58,Female,Tier-3,59007,7.8,17,4,32,UPI,Mobile,Yes,14,Silver,0
21052,45,Other,Tier-3,70498,10.64,18,6,1,Wallet,Desktop,Yes,8,Gold,0
21053,42,Other,Tier-1,114835,15.11,12,0,38,Card,Desktop,Yes,7,Gold,0
21054,59,Male,Tier-3,62155,11.06,11,2,27,Card,Mobile,No,28,Bronze,0
21055,50,Other,Tier-1,111907,15.62,4,0,38,Card,Mobile,Yes,13,Bronze,0
21056,31,Other,Tier-1,27755,14.9,13,6,25,Wallet,Tablet,No,10,Silver,1
21057,25,Male,Tier-3,26681,14.69,11,4,48,Wallet,Mobile,No,13,Bronze,1
21058,31,Male,Tier-1,118190,15.01,14,4,7,Wallet,Desktop,No,24,Bronze,1
21059,18,Female,Tier-1,78484,9.34,19,5,40,COD,Desktop,Yes,9,Bronze,0
21060,33,Female,Tier-2,48682,21.82,19,0,11,UPI,Desktop,Yes,9,Bronze,0
21061,35,Male,Tier-3,119567,14.24,19,7,23,Wallet,Tablet,No,23,Gold,1
21062,24,Female,Tier-1,53904,3.05,10,5,42,Wallet,Mobile,Yes,15,Bronze,0
21063,32,Female,Tier-1,34947,8.77,3,8,16,Card,Mobile,Yes,9,Gold,0
21064,41,Female,Tier-1,109464,18.49,17,6,38,COD,Desktop,No,24,Bronze,1
21065,30,Male,Tier-1,112737,17.31,19,4,43,UPI,Mobile,Yes,21,Bronze,1
21066,26,Other,Tier-1,36696,6.48,11,6,13,UPI,Desktop,No,27,Bronze,0
21067,32,Other,Tier-3,41756,24.96,5,1,44,Card,Mobile,No,28,Bronze,0
21068,52,Male,Tier-1,88912,16.4,2,7,32,UPI,Desktop,Yes,28,Gold,1
21069,41,Male,Tier-2,98093,9.52,18,4,4,UPI,Mobile,Yes,26,Bronze,0
21070,50,Female,Tier-3,118850,11.03,10,3,36,Wallet,Mobile,Yes,8,Bronze,1
21071,33,Male,Tier-2,70553,23.15,2,4,9,COD,Mobile,Yes,9,Gold,1
21072,25,Male,Tier-1,22624,11.92,18,3,40,UPI,Mobile,Yes,23,Silver,1
21073,46,Male,Tier-2,91523,7.55,17,5,25,UPI,Mobile,Yes,0,Bronze,0
21074,40,Male,Tier-3,81950,9.9,6,9,24,UPI,Desktop,Yes,8,Gold,0
21075,48,Female,Tier-1,119303,14.19,19,2,22,Card,Mobile,Yes,16,Silver,0
21076,57,Female,Tier-1,48044,5.63,4,6,20,COD,Desktop,No,28,Gold,0
21077,31,Male,Tier-1,112606,3.17,2,7,25,COD,Desktop,No,24,Gold,0
21078,47,Male,Tier-2,92370,11.28,5,4,42,Card,Mobile,No,21,Silver,1
21079,56,Other,Tier-1,43424,22.61,12,6,11,Card,Mobile,No,13,Bronze,1
21080,44,Other,Tier-2,43791,23.32,18,5,19,Wallet,Mobile,Yes,7,Bronze,1
21081,33,Male,Tier-2,111167,21.14,5,0,42,UPI,Desktop,No,3,Bronze,0
21082,23,Other,Tier-2,93408,5.92,1,3,10,Card,Mobile,Yes,11,Silver,0
21083,50,Other,Tier-2,15250,3.12,4,6,33,COD,Mobile,Yes,29,Bronze,0
21084,35,Female,Tier-1,113418,14.14,16,3,16,Card,Desktop,No,25,Bronze,1
21085,33,Female,Tier-2,61475,17.57,6,0,7,COD,Mobile,No,7,Gold,0
21086,29,Female,Tier-2,28803,17.09,6,7,34,COD,Mobile,Yes,0,Gold,1
21087,37,Other,Tier-2,28923,8.22,12,5,31,COD,Mobile,No,11,Bronze,0
21088,57,Male,Tier-1,59616,9.78,13,9,39,COD,Mobile,Yes,12,Bronze,0
21089,46,Female,Tier-2,54049,24.25,7,6,18,Wallet,Desktop,Yes,22,Bronze,1
21090,47,Other,Tier-2,60680,11.82,16,0,7,UPI,Mobile,Yes,4,Bronze,0
21091,43,Male,Tier-2,62689,16.91,1,8,19,Wallet,Mobile,No,25,Silver,1
21092,39,Female,Tier-1,111997,13.52,10,2,39,UPI,Mobile,Yes,27,Silver,0
21093,50,Other,Tier-1,21719,21.66,10,5,15,UPI,Mobile,Yes,0,Bronze,1
21094,56,Female,Tier-2,117031,21.27,6,7,18,COD,Desktop,Yes,13,Bronze,1
21095,46,Other,Tier-2,45000,16.93,9,1,2,COD,Desktop,Yes,29,Bronze,0
21096,39,Female,Tier-2,49287,23.43,2,0,19,Wallet,Mobile,No,18,Silver,0
21097,30,Other,Tier-2,60667,6.78,7,5,18,Wallet,Mobile,Yes,18,Gold,0
21098,26,Male,Tier-1,75570,14.34,2,5,47,COD,Mobile,No,20,Silver,1
21099,41,Female,Tier-1,51360,7.39,12,8,9,COD,Tablet,Yes,6,Silver,0
21100,32,Female,Tier-2,93649,4.36,11,4,24,Card,Mobile,No,11,Bronze,0
21101,53,Other,Tier-2,97683,19.76,13,2,17,COD,Mobile,No,14,Bronze,0
21102,30,Male,Tier-2,114749,16.09,16,4,27,Card,Desktop,No,23,Gold,1
21103,44,Male,Tier-3,85685,4.39,13,6,18,UPI,Mobile,Yes,6,Gold,0
21104,54,Female,Tier-3,23141,24.74,11,1,35,UPI,Desktop,No,26,Bronze,0
21105,24,Other,Tier-1,73668,3.93,8,7,38,UPI,Mobile,Yes,8,Bronze,0
21106,25,Female,Tier-2,115721,17.81,5,3,44,UPI,Desktop,No,15,Bronze,1
21107,54,Other,Tier-2,15924,15.89,17,1,1,COD,Desktop,No,3,Bronze,0
21108,58,Male,Tier-1,82291,11.53,11,6,27,Card,Desktop,Yes,4,Bronze,1
21109,31,Female,Tier-3,88502,21.8,15,5,38,Card,Desktop,No,13,Gold,1
21110,29,Other,Tier-2,94568,10.04,14,6,14,COD,Mobile,No,21,Silver,1
21111,53,Male,Tier-2,52503,20.93,17,6,42,Card,Mobile,No,11,Bronze,1
21112,57,Other,Tier-3,119304,15.65,10,3,37,Card,Desktop,No,15,Silver,1
21113,34,Female,Tier-1,119572,11.03,19,5,16,UPI,Desktop,No,20,Gold,1
21114,57,Other,Tier-1,87757,9.91,13,0,36,COD,Mobile,Yes,4,Bronze,0
21115,46,Female,Tier-1,73958,8.0,11,0,21,COD,Mobile,Yes,9,Gold,0
21116,44,Male,Tier-1,96710,2.4,14,1,14,UPI,Desktop,No,4,Bronze,0
21117,18,Other,Tier-1,47927,16.28,9,4,40,COD,Mobile,No,29,Gold,1
21118,51,Male,Tier-3,97314,12.45,13,6,11,COD,Mobile,No,20,Bronze,1
21119,21,Male,Tier-3,101859,9.76,2,7,0,Card,Mobile,Yes,27,Bronze,0
21120,41,Female,Tier-2,66058,6.04,18,0,25,Wallet,Desktop,No,21,Bronze,0
21121,38,Female,Tier-3,33802,2.02,17,7,24,COD,Desktop,No,9,Bronze,0
21122,50,Male,Tier-1,44862,17.54,4,9,31,Card,Mobile,No,0,Silver,1
21123,24,Female,Tier-2,24971,21.77,11,0,2,COD,Mobile,No,22,Bronze,0
21124,18,Male,Tier-1,72032,10.09,17,9,43,COD,Tablet,No,26,Bronze,1
21125,58,Female,Tier-1,55729,14.45,7,7,38,UPI,Desktop,Yes,5,Gold,1
21126,20,Female,Tier-1,23515,15.76,8,0,26,Card,Mobile,Yes,23,Bronze,0
21127,32,Other,Tier-2,111445,7.69,13,6,48,UPI,Mobile,Yes,8,Gold,0
21128,48,Other,Tier-1,39076,13.22,18,1,39,Wallet,Desktop,Yes,26,Bronze,0
21129,33,Female,Tier-1,52148,17.31,18,1,31,UPI,Mobile,Yes,23,Gold,0
21130,27,Male,Tier-2,115149,22.15,3,1,49,Wallet,Mobile,Yes,10,Silver,0
21131,46,Male,Tier-2,62342,20.56,14,5,32,COD,Mobile,No,27,Bronze,1
21132,23,Male,Tier-1,50400,21.99,18,2,49,COD,Desktop,No,18,Bronze,0
21133,46,Female,Tier-1,60737,24.93,10,1,30,Wallet,Desktop,Yes,24,Bronze,0
21134,34,Female,Tier-3,42069,8.03,18,3,37,UPI,Mobile,No,1,Silver,0
21135,39,Male,Tier-1,55679,18.71,4,7,6,Card,Desktop,No,10,Bronze,1
21136,41,Other,Tier-2,94046,14.91,6,1,32,Wallet,Mobile,No,24,Gold,0
21137,34,Other,Tier-1,36702,15.48,11,9,39,COD,Desktop,No,16,Bronze,1
21138,38,Male,Tier-2,101036,8.66,2,4,32,Card,Mobile,Yes,1,Bronze,0
21139,28,Female,Tier-2,109472,21.52,1,0,27,UPI,Desktop,Yes,20,Silver,0
21140,24,Female,Tier-3,86153,20.15,13,8,31,Card,Mobile,No,22,Bronze,1
21141,59,Male,Tier-1,87364,20.89,1,8,8,Wallet,Mobile,Yes,1,Gold,1
21142,56,Other,Tier-1,63538,24.93,16,5,17,Wallet,Desktop,Yes,11,Silver,1
21143,22,Male,Tier-3,115692,9.11,17,5,15,COD,Mobile,No,17,Gold,0
21144,38,Male,Tier-2,100188,24.42,5,7,38,Wallet,Mobile,Yes,1,Silver,1
21145,35,Male,Tier-3,83423,6.82,6,3,36,Wallet,Mobile,Yes,2,Gold,0
21146,52,Other,Tier-3,76710,4.09,2,4,24,UPI,Mobile,No,23,Gold,0
21147,37,Male,Tier-2,64740,2.24,3,9,32,Wallet,Mobile,No,9,Bronze,0
21148,32,Other,Tier-3,110840,7.39,10,9,20,Wallet,Mobile,Yes,21,Gold,0
21149,22,Female,Tier-2,80195,9.19,2,4,10,COD,Mobile,Yes,18,Silver,0
21150,30,Other,Tier-2,44050,9.11,12,0,22,Wallet,Mobile,Yes,19,Silver,0
21151,29,Other,Tier-2,97862,23.39,19,3,20,Wallet,Tablet,No,16,Gold,1
21152,38,Male,Tier-2,24759,9.2,11,2,38,Wallet,Desktop,Yes,7,Bronze,0
21153,54,Female,Tier-2,100027,17.16,2,6,10,Wallet,Desktop,No,3,Gold,1
21154,23,Male,Tier-3,16712,24.66,7,3,32,UPI,Mobile,Yes,20,Gold,1
21155,24,Other,Tier-2,63564,8.76,17,7,49,Wallet,Tablet,No,29,Bronze,0
21156,43,Other,Tier-2,64558,24.43,3,2,31,UPI,Desktop,Yes,17,Bronze,0
21157,59,Male,Tier-2,104233,19.54,2,9,40,UPI,Mobile,No,21,Silver,1
21158,25,Female,Tier-1,78883,20.69,18,1,12,Wallet,Mobile,No,5,Silver,0
21159,26,Other,Tier-1,40430,15.08,7,3,39,Wallet,Mobile,Yes,20,Silver,1
21160,44,Other,Tier-1,38933,19.89,14,8,30,UPI,Desktop,Yes,0,Bronze,1
21161,21,Other,Tier-2,102169,16.03,5,6,44,COD,Mobile,Yes,21,Silver,1
21162,38,Female,Tier-3,75651,13.15,2,2,28,COD,Desktop,Yes,5,Gold,0
21163,48,Male,Tier-2,106802,21.65,19,3,19,Wallet,Mobile,Yes,5,Silver,1
21164,38,Female,Tier-3,89142,20.88,2,2,31,Card,Mobile,Yes,14,Bronze,0
21165,57,Female,Tier-1,87111,11.11,5,3,31,Wallet,Mobile,No,18,Bronze,1
21166,42,Other,Tier-2,55789,2.95,5,0,20,Wallet,Mobile,No,5,Bronze,0
21167,56,Female,Tier-1,84700,23.3,5,0,1,Card,Desktop,Yes,22,Gold,0
21168,32,Other,Tier-1,59176,19.99,19,5,0,Card,Mobile,Yes,20,Bronze,0
21169,52,Female,Tier-3,73410,21.73,19,9,39,COD,Mobile,Yes,25,Gold,1
21170,58,Female,Tier-1,84062,2.55,19,6,9,Card,Mobile,No,22,Silver,0
21171,54,Male,Tier-1,55081,22.1,17,8,4,COD,Mobile,No,13,Bronze,1
21172,59,Female,Tier-1,69334,12.78,13,0,13,Card,Mobile,Yes,22,Gold,0
21173,45,Male,Tier-3,54195,22.94,8,7,26,COD,Desktop,No,22,Silver,1
21174,31,Other,Tier-2,100698,17.92,19,8,9,Card,Tablet,Yes,29,Bronze,1
21175,21,Other,Tier-1,65784,11.79,17,9,30,COD,Tablet,No,28,Bronze,1
21176,37,Male,Tier-1,113331,4.85,16,5,38,UPI,Tablet,No,2,Bronze,0
21177,51,Other,Tier-1,26227,14.83,12,3,28,UPI,Mobile,Yes,24,Silver,1
21178,29,Other,Tier-1,18831,18.31,17,4,12,Wallet,Desktop,No,20,Bronze,1
21179,50,Female,Tier-3,16937,22.79,3,0,46,UPI,Mobile,Yes,21,Silver,0
21180,41,Male,Tier-3,96550,22.36,18,0,33,Wallet,Mobile,Yes,20,Silver,0
21181,37,Other,Tier-3,74850,7.95,14,0,7,COD,Desktop,Yes,27,Silver,0
21182,22,Male,Tier-3,97904,3.73,11,4,42,COD,Desktop,No,26,Bronze,0
21183,55,Female,Tier-3,116124,12.8,3,4,11,COD,Desktop,Yes,16,Bronze,1
21184,47,Other,Tier-3,64960,8.36,12,6,32,Wallet,Desktop,Yes,2,Silver,0
21185,41,Other,Tier-3,71941,9.3,7,3,15,COD,Desktop,No,21,Silver,0
21186,57,Male,Tier-3,47474,17.35,7,9,5,COD,Mobile,Yes,26,Gold,1
21187,24,Other,Tier-2,59107,19.17,18,9,25,Wallet,Mobile,No,21,Gold,1
21188,53,Male,Tier-1,32608,18.87,17,8,47,UPI,Mobile,Yes,21,Gold,1
21189,55,Other,Tier-2,113047,20.8,12,7,40,Card,Desktop,Yes,8,Silver,1
21190,33,Female,Tier-2,97292,3.0,7,3,10,Wallet,Desktop,No,20,Silver,0
21191,32,Female,Tier-2,100313,24.2,2,8,24,UPI,Mobile,No,13,Bronze,1
21192,40,Male,Tier-2,99296,9.78,17,9,11,Card,Desktop,No,5,Bronze,0
21193,29,Other,Tier-2,78854,10.44,19,7,21,Wallet,Mobile,No,1,Bronze,1
21194,46,Other,Tier-1,100623,16.54,3,0,8,UPI,Desktop,No,24,Bronze,0
21195,32,Male,Tier-1,98122,7.18,16,2,38,Wallet,Mobile,No,26,Bronze,0
21196,46,Female,Tier-3,94998,17.59,5,2,10,Wallet,Mobile,Yes,26,Bronze,0
21197,38,Female,Tier-2,92967,8.04,8,6,22,UPI,Mobile,No,12,Silver,0
21198,32,Female,Tier-1,88920,18.14,14,6,1,Card,Mobile,Yes,3,Bronze,0
21199,31,Male,Tier-3,68716,20.81,14,0,33,UPI,Mobile,Yes,21,Bronze,0
21200,59,Female,Tier-1,16265,22.71,17,7,23,Wallet,Tablet,No,5,Silver,1
21201,33,Male,Tier-2,69692,11.39,3,7,49,Wallet,Tablet,No,7,Gold,1
21202,32,Female,Tier-1,85208,20.56,15,4,29,Card,Mobile,No,15,Bronze,1
21203,59,Female,Tier-3,52296,12.7,12,6,0,UPI,Mobile,Yes,21,Silver,0
21204,21,Male,Tier-2,25286,7.66,4,2,29,UPI,Desktop,No,12,Silver,0
21205,44,Other,Tier-2,45119,18.83,12,9,38,COD,Mobile,No,23,Bronze,1
21206,40,Other,Tier-3,102437,8.77,2,9,19,Wallet,Desktop,Yes,12,Silver,0
21207,46,Other,Tier-3,82999,5.93,3,8,22,COD,Mobile,Yes,15,Silver,0
21208,58,Female,Tier-2,50799,4.79,2,3,49,Card,Mobile,Yes,18,Bronze,0
21209,26,Female,Tier-3,16830,11.15,2,2,38,Wallet,Mobile,Yes,1,Silver,0
21210,24,Other,Tier-2,96508,19.16,13,9,5,Wallet,Desktop,Yes,7,Silver,1
21211,59,Female,Tier-2,107573,20.72,13,3,48,Card,Mobile,Yes,1,Bronze,1
21212,21,Female,Tier-2,112399,21.2,10,8,14,Card,Desktop,No,19,Bronze,1
21213,22,Other,Tier-1,48322,11.84,12,2,49,COD,Mobile,Yes,29,Bronze,0
21214,22,Male,Tier-1,41038,2.87,3,5,22,Card,Mobile,Yes,7,Gold,0
21215,28,Other,Tier-3,50371,6.1,17,4,14,UPI,Mobile,No,13,Bronze,0
21216,58,Other,Tier-1,104419,6.49,16,2,4,Wallet,Desktop,Yes,3,Silver,0
21217,45,Male,Tier-2,31770,13.59,6,4,30,UPI,Mobile,No,22,Bronze,1
21218,33,Female,Tier-1,54764,23.06,19,1,6,Wallet,Mobile,No,22,Bronze,0
21219,58,Other,Tier-2,53457,5.0,3,4,30,COD,Desktop,No,10,Bronze,0
21220,47,Other,Tier-1,68082,2.77,4,7,36,Card,Mobile,No,25,Silver,0
21221,21,Female,Tier-3,73761,2.01,8,5,26,Card,Mobile,Yes,11,Silver,0
21222,19,Female,Tier-3,56481,22.71,7,7,45,UPI,Mobile,Yes,13,Bronze,1
21223,20,Male,Tier-3,31336,20.91,3,7,43,Wallet,Tablet,Yes,15,Bronze,1
21224,38,Female,Tier-2,22337,24.15,1,3,25,UPI,Desktop,No,24,Bronze,1
21225,23,Other,Tier-3,33465,18.11,16,8,38,COD,Mobile,No,7,Bronze,1
21226,35,Female,Tier-2,110953,16.05,14,2,49,UPI,Desktop,No,16,Bronze,0
21227,22,Female,Tier-2,41777,4.83,1,3,47,UPI,Mobile,Yes,16,Silver,0
21228,26,Male,Tier-1,57113,15.24,16,3,35,UPI,Mobile,No,18,Bronze,1
21229,37,Male,Tier-3,21856,20.19,5,9,36,COD,Mobile,No,23,Silver,1
21230,45,Other,Tier-1,74381,21.99,16,1,27,UPI,Desktop,Yes,5,Bronze,0
21231,43,Other,Tier-2,93380,22.01,4,2,34,Wallet,Desktop,Yes,16,Bronze,0
21232,35,Female,Tier-3,88732,8.98,6,5,2,Wallet,Tablet,Yes,14,Gold,0
21233,36,Other,Tier-2,21169,6.37,18,5,18,Wallet,Desktop,No,21,Gold,0
21234,20,Other,Tier-1,87179,5.41,18,8,17,Wallet,Desktop,No,16,Bronze,0
21235,26,Female,Tier-2,21888,16.81,5,5,29,COD,Mobile,No,29,Bronze,1
21236,53,Female,Tier-3,32742,3.61,1,4,26,Wallet,Mobile,Yes,16,Gold,0
21237,48,Female,Tier-1,100400,22.02,12,0,16,Wallet,Mobile,No,13,Bronze,0
21238,34,Male,Tier-2,49585,20.58,19,4,11,Wallet,Mobile,No,23,Bronze,1
21239,40,Male,Tier-3,71411,2.16,14,1,32,Card,Desktop,No,0,Silver,0
21240,51,Female,Tier-3,97646,15.51,6,5,31,COD,Tablet,Yes,7,Gold,1
21241,58,Male,Tier-2,16620,16.56,15,2,41,COD,Mobile,Yes,26,Silver,0
21242,58,Male,Tier-1,63661,22.84,16,8,48,COD,Desktop,No,12,Silver,1
21243,22,Male,Tier-2,69674,14.3,1,7,42,Wallet,Mobile,Yes,27,Silver,1
21244,32,Other,Tier-2,86153,3.19,11,1,14,UPI,Mobile,Yes,12,Bronze,0
21245,20,Female,Tier-3,60097,17.72,18,4,2,Card,Mobile,No,18,Bronze,0
21246,36,Female,Tier-3,47227,10.04,18,9,49,Card,Mobile,No,0,Silver,1
21247,45,Other,Tier-3,91958,13.72,14,7,26,Wallet,Tablet,No,1,Bronze,1
21248,20,Male,Tier-2,105611,7.5,9,5,8,Card,Mobile,No,16,Silver,0
21249,55,Female,Tier-2,23441,21.79,2,9,38,Wallet,Mobile,Yes,29,Bronze,1
21250,21,Male,Tier-1,15330,15.53,17,9,8,COD,Mobile,No,14,Silver,1
21251,41,Other,Tier-1,82408,19.14,17,4,6,COD,Mobile,No,13,Bronze,1
21252,48,Male,Tier-3,47480,5.46,8,9,36,UPI,Mobile,Yes,21,Gold,0
21253,28,Other,Tier-2,20482,15.0,2,8,5,Wallet,Desktop,No,1,Silver,1
21254,54,Other,Tier-2,39025,8.94,11,2,43,Card,Mobile,No,29,Bronze,0
21255,18,Male,Tier-1,20539,2.59,1,1,2,UPI,Mobile,No,14,Bronze,0
21256,26,Male,Tier-1,113543,18.76,16,2,40,COD,Mobile,No,26,Bronze,0
21257,34,Female,Tier-2,20569,24.52,7,3,30,UPI,Mobile,Yes,23,Bronze,1
21258,18,Other,Tier-3,110007,18.74,17,2,12,UPI,Mobile,No,26,Bronze,0
21259,20,Male,Tier-1,29199,3.93,11,7,17,Card,Mobile,No,25,Bronze,0
21260,43,Male,Tier-1,24406,16.49,2,0,1,UPI,Tablet,Yes,3,Gold,0
21261,48,Female,Tier-2,103433,21.06,3,4,27,Card,Mobile,Yes,16,Gold,1
21262,43,Female,Tier-1,37806,5.71,12,1,10,Card,Mobile,No,19,Bronze,0
21263,40,Female,Tier-1,45769,24.56,12,7,44,Card,Mobile,Yes,10,Silver,1
21264,47,Other,Tier-1,67544,16.34,17,2,4,Wallet,Mobile,Yes,0,Bronze,0
21265,27,Female,Tier-2,119132,24.59,10,0,16,Wallet,Desktop,No,20,Bronze,0
21266,25,Other,Tier-2,109379,16.49,5,9,10,UPI,Mobile,Yes,19,Silver,1
21267,42,Female,Tier-3,20117,17.38,13,9,36,Wallet,Desktop,Yes,6,Bronze,1
21268,39,Other,Tier-2,62801,19.47,10,1,37,Card,Mobile,No,18,Bronze,0
21269,32,Female,Tier-2,108880,20.49,8,6,42,COD,Tablet,No,8,Gold,1
21270,58,Other,Tier-1,90428,22.2,8,1,8,Card,Desktop,No,18,Gold,0
21271,27,Female,Tier-2,115369,19.3,8,3,2,Wallet,Mobile,No,16,Gold,0
21272,37,Female,Tier-2,53276,12.57,14,2,14,Card,Tablet,No,6,Silver,0
21273,58,Male,Tier-1,19706,7.84,8,9,42,COD,Tablet,Yes,1,Bronze,0
21274,40,Other,Tier-2,24845,11.13,6,6,21,Card,Mobile,Yes,4,Silver,1
21275,18,Male,Tier-1,44941,23.16,6,5,41,UPI,Mobile,Yes,9,Gold,1
21276,19,Other,Tier-2,58929,21.85,9,3,42,Wallet,Mobile,Yes,18,Bronze,1
21277,36,Male,Tier-2,46529,10.33,3,3,14,UPI,Desktop,Yes,6,Bronze,1
21278,31,Female,Tier-2,105327,11.74,19,8,2,COD,Tablet,Yes,15,Gold,0
21279,25,Male,Tier-3,53554,8.77,8,5,7,UPI,Mobile,No,17,Bronze,0
21280,55,Female,Tier-3,100941,16.31,7,3,13,UPI,Mobile,No,3,Silver,1
21281,29,Other,Tier-3,62185,10.28,13,5,22,UPI,Desktop,Yes,5,Gold,1
21282,43,Female,Tier-3,20722,20.48,11,8,5,UPI,Mobile,Yes,12,Bronze,1
21283,44,Male,Tier-1,44304,12.95,15,7,15,UPI,Mobile,No,8,Silver,1
21284,46,Other,Tier-1,93282,7.06,19,0,45,Wallet,Tablet,Yes,10,Gold,0
21285,32,Male,Tier-1,104879,12.25,3,4,17,Card,Desktop,Yes,18,Bronze,1
21286,18,Female,Tier-1,100373,18.91,10,9,40,COD,Mobile,Yes,29,Bronze,1
21287,45,Female,Tier-1,113562,12.44,13,1,38,UPI,Tablet,No,24,Silver,0
21288,20,Male,Tier-3,85310,15.16,5,7,40,UPI,Mobile,Yes,29,Bronze,1
21289,35,Other,Tier-2,50654,23.02,14,5,3,UPI,Desktop,No,11,Silver,0
21290,51,Male,Tier-2,84003,18.4,5,5,21,Card,Mobile,Yes,19,Silver,1
21291,49,Female,Tier-1,108216,24.93,6,3,27,COD,Desktop,No,10,Bronze,1
